Inxmail Commerce;Inxmail Commerce Shipping Email;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Piwik;Piwik PRO Marketing Suite;1;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
Piwik;Piwik PRO;-5;-5;-1;-5;-5;1;-5;-5;-5;-1;-1;-1;-5;-5;-1;-1;-5;1;-5;1;-1;-5;1;-5;-1;-5;-1;1;-5;1;-5;-1;-1;-1;1;-1;-5;-1;1;-1;-1;-1;-1;-5;-1;-1;-5;-1;-1;-1;-5;-1;-1;-1;-5;-1;-1;-5;-1;1
Piwik;Piwik Tracking Dashboard;1;1;-1;1;1;1;1;1;1;-1;-1;-1;1;0;-1;-1;1;1;1;1;-1;1;1;1;-1;1;-1;1;1;1;1;-1;-1;-1;1;-1;1;-1;1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;1
Piwik;Piwik Data Layer;1;1;-1;1;1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;-1;1;-1;1;-1;1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1
Piwik;Piwik Consent Manger;1;1;-1;1;1;-1;1;1;1;-1;-1;-1;1;1;-1;-1;1;-1;1;-1;-1;1;-1;1;-1;1;-1;-1;1;-1;1;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;1;-1;-1
Piwik;YouTube Two click;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0
Web Analytics;Google E-Commerce Revenue Tracking ;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0
Web Analytics;Google Tag Manager;-5;-5;0;-5;-5;1;-5;-5;-5;0;0;0;-5;-5;1;1;-5;1;-5;1;1;-5;1;-5;0;-5;0;1;-5;1;-5;0;1;1;1;1;-5;0;1;0;0;0;1;-5;0;1;-5;1;1;0;-5;0;1;0;-5;0;0;-5;0;0
Web Analytics;Google Remarketing;-5;-5;0;-5;-5;1;-5;-5;-5;0;0;0;-5;-5;0;0;-5;0;-5;1;0;-5;0;-5;0;-5;1;1;-5;1;-5;0;0;0;0;1;-5;0;0;0;0;0;0;-5;0;0;-5;0;1;0;-5;0;0;0;-5;0;0;-5;0;0
Web Analytics;Google Conversion Pixel;-5;-5;0;-5;-5;1;-5;-5;-5;0;0;0;-5;-5;0;0;-5;0;-5;1;0;-5;0;-5;0;-5;0;1;-5;1;-5;0;0;0;0;1;-5;0;0;0;0;0;0;-5;0;0;-5;0;0;0;-5;0;0;0;-5;0;0;-5;0;0
Web Analytics;Facebook Tracking;-5;-5;0;-5;-5;0;-5;-5;-5;0;0;0;-5;-5;0;0;-5;1;-5;1;0;-5;1;-5;0;-5;0;0;-5;1;-5;0;0;0;0;0;-5;0;0;0;1;0;0;-5;0;0;-5;0;0;0;-5;0;0;0;-5;0;0;-5;0;0
Web Analytics;Microsoft Bing Tracking;-5;-5;0;-5;-5;0;-5;-5;-5;0;0;0;-5;-5;0;1;-5;0;-5;1;0;-5;1;-5;0;-5;0;0;-5;1;-5;0;0;0;0;0;-5;0;0;0;0;0;0;-5;0;0;-5;0;0;0;-5;0;0;0;-5;0;0;-5;0;0
Recommendaion Engine;Prudsys Reco Engine;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Recommendaion Engine;Category Relevance Sort ;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;-1;1;1;1;1;1;1;-1;1;1;1;-1;1;-1;1;1;1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1
Recommendaion Engine;Integrated Search Recommendation;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;-1;1;1;1;1;1;1;-1;1;1;1;-1;1;-1;1;1;1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1
Recommendaion Engine;Add to Basket Recommendation;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;-1;1;1;1;1;1;1;-1;1;1;1;-1;1;-1;1;1;1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1
Recommendaion Engine;Product Bundle Recommendation;1;1;-1;-1;1;1;1;-1;-1;-1;-1;-1;1;-1;1;1;1;1;1;1;-1;1;1;1;-1;1;-1;1;1;1;-1;-1;-1;1;1;-1;1;-1;-1;-1;-1;-1;-1;1;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1
